id	filename	md5	size	state
ed0db56c-13fc-4d14-bf25-2230a1fb5a86	TCGA-AR-A1AL-01A-31-A13E-20_RPPA_data.tsv	0b3c6ddbf9fafc2c4665eb432480758f	22115	released
525c3fcf-c558-4db8-b6bd-79e586274506	TCGA-BH-A1F6-01A-21-A17I-20_RPPA_data.tsv	af48ce6ce7378422ac2758eb25cb82ea	22158	released
7e7e003f-c91c-436f-be2b-d0ff3eca077a	TCGA-E9-A5UO-01A-21-A321-20_RPPA_data.tsv	fd8d02f5e2bf7a64bdc28dbd090097d0	22060	released
1f3f8b96-37a0-4b7a-8785-cd57a00bdb44	TCGA-E9-A1N6-11A-41-A43P-20_RPPA_data.tsv	ee8aefc7612c1101140dce59b4270063	21909	released
a9e17308-d216-453d-b445-9addf9da7c68	TCGA-EW-A1J5-01A-21-A17J-20_RPPA_data.tsv	922484b414a2502c156f02f7af9d635c	22054	released
f95db918-7ce0-4938-bda6-eb7908bd8230	TCGA-BH-A18G-01A-21-A13F-20_RPPA_data.tsv	cdd996b26c4fd3e32bdfa0babd697b25	22342	released
c51b88a7-5ead-4927-9c94-e769e37e255d	TCGA-B6-A0RO-01A-11-A13C-20_RPPA_data.tsv	2ee419a0741406820666ceae20d4093a	22242	released
15435364-aff7-478e-8492-270ddb423dae	TCGA-E2-A1LB-01A-21-A17J-20_RPPA_data.tsv	556f15faf8de25a7224554568c1f4a5a	22009	released
abb0332b-d15a-45db-a369-6859605085c3	TCGA-EW-A6SB-01A-21-A43F-20_RPPA_data.tsv	d46cc7e3e2e0f4a914f078d8a0b57b83	21957	released
cf9014ab-b511-4bdb-96b7-adbbf6615706	TCGA-E9-A54Y-01A-21-A321-20_RPPA_data.tsv	1381d90f41eb3d13561504fa19e7d1bd	22036	released
97a2c4ac-cbec-4c6a-b91a-8186d9fd824f	TCGA-E9-A1R5-01A-21-A17J-20_RPPA_data.tsv	8fc1a69e7e2bf06d7d270bad8c4f3b71	22036	released
c1af5dd3-22c7-4fe4-833c-40710df21bde	TCGA-E2-A15I-01A-11-A17I-20_RPPA_data.tsv	b77c1c5d96b1134935dc0d17a78b6fbe	22071	released
17b2b60a-1e9b-476d-9e49-b075665914fa	TCGA-AR-A24S-01A-21-A17I-20_RPPA_data.tsv	b0a158538925a4d28294179285afdb6c	22119	released
b8cc07a3-33e8-4578-8dd8-604efbb03dce	TCGA-AC-A2BK-01A-21-A24A-20_RPPA_data.tsv	70da82743036b0e6e92bc779fe3b3480	24045	released
b061dc5a-68a3-419e-ae05-efc5cb6ddbe3	TCGA-BH-A1ES-01A-21-A17I-20_RPPA_data.tsv	fe1316fa5c3a78eaf54f908b20f3a451	22149	released
7cc35c17-efa1-4943-80df-3b69e37aad25	TCGA-A8-A06X-01A-11-A13A-20_RPPA_data.tsv	e13b9e17d85daa05673037d3fb959a29	24118	released
8a82ba7b-11de-4b28-adc2-d3407957a0d6	TCGA-C8-A12X-01A-21-A13D-20_RPPA_data.tsv	a349d07d81cc8a43fd2704ecbbd40e8d	22077	released
102b94da-7183-42c6-937c-98a124c3b362	TCGA-E2-A15A-06A-21-A24B-20_RPPA_data.tsv	0d84cb662a8a016a7a1992b8dfa81ff6	22218	released
092c003b-bf98-48e9-9f7b-cd7fed1194f4	TCGA-E2-A14N-01A-21-A17I-20_RPPA_data.tsv	74df2c0694366c3dea4afd77c3bb53e3	22121	released
2ebbca6f-c5c9-4f0e-8086-8ded12682c7f	TCGA-PL-A8LY-01A-21-A43F-20_RPPA_data.tsv	5344d5c225bf83445f716880a0d28582	22130	released
5558c9a5-a893-4882-aac2-2c802eb68eff	TCGA-A7-A3RF-01A-21-A24A-20_RPPA_data.tsv	129dc49be3d7692aa18c7ae5fcd2621d	23995	released
b8abe5f9-2384-4acb-8aec-f04646767732	TCGA-A2-A0ER-01A-11-A13C-20_RPPA_data.tsv	95cd067e6209f0cf7ad2ac5a8ec1e4f3	23999	released
9dfb31ef-c8db-4915-97ba-49343acc9340	TCGA-AO-A12A-01A-11-A13E-20_RPPA_data.tsv	3fa71c4b3f00377620085b1b49f88bc6	22274	released
13d5731d-dafb-4b42-abb0-b5e4be276d13	TCGA-A2-A4S2-01A-21-A321-20_RPPA_data.tsv	450dc08e7fd07b09d11fd3fb5afe01df	24021	released
7e68c983-0877-4cb8-ab18-84a3f5f0209f	TCGA-A2-A04Y-01A-11-A13A-20_RPPA_data.tsv	39f33807c03b2cbb09fe02d39ed42b57	24277	released
dffafe49-ae61-4768-a5f2-6da889bc38b3	TCGA-E9-A24A-01A-21-A17K-20_RPPA_data.tsv	7bde373aab04461428bf070051f81e18	22125	released
fea802fd-d06f-4d43-bb18-8dcc2c3c996e	TCGA-A7-A0CG-01A-21-A13A-20_RPPA_data.tsv	8b1ee4bda7d2837e329aac7b1b2a2a94	24053	released
c4ea7129-4eb5-41da-ba31-1723ce334a4a	TCGA-D8-A27E-01A-21-A17K-20_RPPA_data.tsv	fc6284c4f75969821d56f005e28e456f	22130	released
22f0bfa6-8bc6-4be5-a4ac-b1cd1174f443	TCGA-BH-A1EW-01A-21-A17I-20_RPPA_data.tsv	8f35f1e86131e750f14902605ac1b859	22120	released
928d9a1c-9f14-4d8d-9193-41b982133218	TCGA-D8-A1XO-01A-21-A17K-20_RPPA_data.tsv	4086fa40d2bca3f92df9b488429e5fa7	22095	released
94b0dc45-8b2e-4762-8a90-d4b6e91d7f60	TCGA-AR-A24O-01A-21-A17I-20_RPPA_data.tsv	602cf639c7a7c0fab03a1c7fdcfb42dd	22145	released
8002459f-0dcb-4c59-8526-252bc41e3502	TCGA-AC-A2FB-01A-21-A24A-20_RPPA_data.tsv	dfae87c3e4ed52a94f508d598b867539	23987	released
89bf61a3-e962-4331-a132-d9a01ab98d5f	TCGA-A7-A26E-01A-21-A17I-20_RPPA_data.tsv	538b6cb9e4a26cfc45504b6536f12020	10611	released
dac42e7b-4e2b-4f2e-9b37-075218833663	TCGA-B6-A0IO-01A-21-A13B-20_RPPA_data.tsv	934b9b0ffe7c51ea4df1f8a4fa8052ba	22138	released
c6437ac9-92d3-4edc-af2f-b63adc24d6a0	TCGA-A2-A0ES-01A-21-A13B-20_RPPA_data.tsv	37c8a18843f97c5d8ca7f641242e9af2	24061	released
